time,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,cfg0_x,cfg0_y,cfg0_z,cfg1_x,cfg1_y,cfg1_z,cfg2_x,cfg2_y,cfg2_z,cfg3_x,cfg3_y,cfg3_z,cfg4_x,cfg4_y,cfg4_z,cfg5_x,cfg5_y,cfg5_z
15.752,1.13041,0,0.230027,0,0,0,-0.015958,1.29059,1.31969,0.47161,1.34516,1.5912,-0.498322,1.32667,1.52677,-0.320075,1.10877,1.16391,0.247374,1.29615,1.38003,-0.745782,1.30086,1.82763
15.762,1.13066,0,0.230027,0,0,0,-0.0181923,1.29056,1.3192,0.469926,1.34446,1.58892,-0.500036,1.32727,1.52902,-0.318517,1.09863,1.15575,0.245301,1.29598,1.37874,-0.744582,1.28556,1.80784
15.7718,1.13093,0,0.230027,0,0,0,-0.0204273,1.29054,1.31872,0.468238,1.34376,1.58665,-0.501746,1.32788,1.53128,-0.316872,1.08864,1.14773,0.243225,1.29581,1.37746,-0.743315,1.27044,1.78801
15.782,1.13121,0,0.230027,0,0,0,-0.0226631,1.29051,1.31824,0.466548,1.34307,1.58439,-0.503452,1.3285,1.53354,-0.315142,1.07878,1.13985,0.241147,1.29564,1.37619,-0.741983,1.25549,1.76815
15.792,1.13151,0,0.230027,0,0,0,-0.0248996,1.29049,1.31777,0.464853,1.34239,1.58214,-0.505154,1.32912,1.53582,-0.313328,1.06907,1.13212,0.239065,1.29548,1.37492,-0.740585,1.24071,1.74826
15.802,1.13182,0,0.230027,0,0,0,-0.0271368,1.29047,1.31731,0.463156,1.34171,1.57989,-0.506853,1.32975,1.53811,-0.311429,1.05949,1.12452,0.23698,1.29532,1.37366,-0.739123,1.22611,1.72836
15.812,1.13215,0,0.230027,0,0,0,-0.0293747,1.29045,1.31685,0.461455,1.34104,1.57766,-0.508549,1.33038,1.5404,-0.309448,1.05005,1.11706,0.234893,1.29516,1.37241,-0.737597,1.21168,1.70845
15.822,1.13249,0,0.230027,0,0,0,-0.0316133,1.29043,1.3164,0.459751,1.34037,1.57544,-0.51024,1.33102,1.54271,-0.307385,1.04075,1.10974,0.232803,1.29501,1.37116,-0.736008,1.19742,1.68853
15.832,1.13285,0,0.230027,0,0,0,-0.0338525,1.29041,1.31595,0.458043,1.33971,1.57322,-0.511928,1.33167,1.54502,-0.305241,1.03158,1.10256,0.230709,1.29486,1.36993,-0.734358,1.18333,1.66861
15.842,1.13322,0,0.230027,0,0,0,-0.0360923,1.29039,1.31552,0.456332,1.33905,1.57102,-0.513612,1.33232,1.54734,-0.303017,1.02255,1.09551,0.228613,1.29471,1.36869,-0.732645,1.1694,1.6487
15.8521,1.13361,0,0.230027,0,0,0,-0.0383327,1.29037,1.31508,0.454618,1.3384,1.56882,-0.515293,1.33298,1.54968,-0.300714,1.01366,1.0886,0.226514,1.29456,1.36747,-0.730872,1.15565,1.6288
15.8619,1.13401,0,0.230027,0,0,0,-0.0405737,1.29035,1.31466,0.4529,1.33776,1.56664,-0.51697,1.33364,1.55202,-0.298333,1.00491,1.08183,0.224412,1.29442,1.36626,-0.729039,1.14206,1.60892
15.8722,1.13442,0,0.230027,0,0,0,-0.0428152,1.29033,1.31424,0.451179,1.33712,1.56446,-0.518643,1.33431,1.55437,-0.295875,0.996294,1.0752,0.222308,1.29428,1.36505,-0.727146,1.12864,1.58907
15.8821,1.13485,0,0.230027,0,0,0,-0.0450572,1.29031,1.31383,0.449455,1.33649,1.56229,-0.520313,1.33499,1.55673,-0.29334,0.987813,1.0687,0.2202,1.29414,1.36385,-0.725194,1.11538,1.56925
15.8921,1.13529,0,0.230027,0,0,0,-0.0472998,1.2903,1.31342,0.447727,1.33586,1.56013,-0.521979,1.33568,1.5591,-0.29073,0.979468,1.06234,0.21809,1.294,1.36265,-0.723185,1.10229,1.54947
15.902,1.13575,0,0.230027,0,0,0,-0.0495429,1.29028,1.31302,0.445996,1.33524,1.55798,-0.523641,1.33637,1.56148,-0.288045,0.971258,1.05612,0.215977,1.29387,1.36147,-0.721118,1.08936,1.52974
15.9122,1.13622,0,0.230027,0,0,0,-0.0517864,1.29027,1.31263,0.444262,1.33462,1.55584,-0.5253,1.33706,1.56387,-0.285287,0.963183,1.05002,0.213861,1.29374,1.36029,-0.718995,1.0766,1.51005
15.922,1.1367,0,0.230027,0,0,0,-0.0540303,1.29025,1.31224,0.442524,1.33401,1.55371,-0.526955,1.33776,1.56627,-0.282456,0.955244,1.04407,0.211743,1.29361,1.35912,-0.716816,1.064,1.49042
15.9319,1.1372,0,0.230027,0,0,0,-0.0562747,1.29024,1.31186,0.440783,1.33341,1.55159,-0.528606,1.33847,1.56868,-0.279553,0.947439,1.03824,0.209621,1.29349,1.35795,-0.714582,1.05155,1.47085
15.9418,1.13771,0,0.230027,0,0,0,-0.0585194,1.29022,1.31149,0.439038,1.33281,1.54947,-0.530254,1.33919,1.5711,-0.27658,0.939768,1.03255,0.207497,1.29336,1.35679,-0.712294,1.03927,1.45136
15.952,1.13823,0,0.230027,0,0,0,-0.0607646,1.29021,1.31112,0.43729,1.33222,1.54737,-0.531898,1.33991,1.57353,-0.273536,0.932231,1.027,0.20537,1.29324,1.35564,-0.709952,1.02715,1.43193
15.9619,1.13876,0,0.230027,0,0,0,-0.06301,1.29019,1.31076,0.435539,1.33163,1.54527,-0.533539,1.34064,1.57596,-0.270424,0.924828,1.02157,0.203241,1.29313,1.3545,-0.707557,1.01519,1.41259
15.972,1.13931,0,0.230027,0,0,0,-0.0652558,1.29018,1.3104,0.433784,1.33104,1.54319,-0.535176,1.34137,1.57841,-0.267243,0.917558,1.01628,0.201109,1.29301,1.35336,-0.705109,1.00338,1.39334
15.982,1.13988,0,0.230027,0,0,0,-0.067502,1.29017,1.31005,0.432026,1.33047,1.54111,-0.536809,1.34211,1.58087,-0.263996,0.910421,1.01112,0.198974,1.2929,1.35224,-0.70261,0.991728,1.37418
15.992,1.14045,0,0.230027,0,0,0,-0.0697484,1.29016,1.30971,0.430265,1.32989,1.53904,-0.538439,1.34286,1.58334,-0.260682,0.903417,1.00609,0.196836,1.29279,1.35111,-0.700061,0.980234,1.35513
16.0021,1.14104,0,0.230027,0,0,0,-0.071995,1.29015,1.30938,0.4285,1.32932,1.53698,-0.540065,1.34362,1.58581,-0.257302,0.896545,1.0012,0.194696,1.29268,1.35,-0.697461,0.968897,1.33617
16.012,1.14164,0,0.230027,0,0,0,-0.0742419,1.29013,1.30905,0.426732,1.32876,1.53493,-0.541688,1.34438,1.5883,-0.253859,0.889806,0.996429,0.192553,1.29257,1.34889,-0.694813,0.957716,1.31733
16.022,1.14225,0,0.230028,0,0,0,-0.076489,1.29012,1.30872,0.424961,1.32821,1.53289,-0.543307,1.34514,1.5908,-0.250351,0.883198,0.991792,0.190407,1.29247,1.34779,-0.692117,0.946692,1.29859
16.032,1.14287,0,0.230028,0,0,0,-0.0787363,1.29011,1.30841,0.423186,1.32765,1.53085,-0.544922,1.34592,1.5933,-0.246782,0.876721,0.987285,0.188259,1.29237,1.3467,-0.689374,0.935824,1.27998
16.042,1.14351,0,0.230028,0,0,0,-0.0809838,1.2901,1.3081,0.421408,1.32711,1.52883,-0.546534,1.3467,1.59582,-0.24315,0.870376,0.982907,0.186108,1.29227,1.34561,-0.686585,0.925113,1.26149
16.052,1.14416,0,0.230028,0,0,0,-0.0832315,1.29009,1.30779,0.419626,1.32657,1.52681,-0.548142,1.34749,1.59834,-0.239458,0.864162,0.978658,0.183954,1.29218,1.34454,-0.683751,0.914558,1.24313
16.062,1.14482,0,0.230028,0,0,0,-0.0854792,1.29008,1.30749,0.417841,1.32603,1.52481,-0.549747,1.34828,1.60088,-0.235706,0.858078,0.974538,0.181798,1.29208,1.34347,-0.680872,0.90416,1.2249
16.0721,1.14549,0,0.230028,0,0,0,-0.0877271,1.29008,1.3072,0.416053,1.3255,1.52281,-0.551348,1.34908,1.60343,-0.231895,0.852124,0.970546,0.17964,1.29199,1.3424,-0.677951,0.893919,1.2068
16.082,1.14617,0,0.230028,0,0,0,-0.089975,1.29007,1.30692,0.414261,1.32497,1.52082,-0.552946,1.34989,1.60598,-0.228026,0.846301,0.966681,0.177478,1.2919,1.34134,-0.674987,0.883835,1.18885
16.0921,1.14686,0,0.230028,0,0,0,-0.092223,1.29006,1.30664,0.412466,1.32445,1.51884,-0.55454,1.3507,1.60855,-0.2241,0.840607,0.962944,0.175315,1.29181,1.34029,-0.671982,0.873908,1.17104
16.102,1.14757,0,0.230028,0,0,0,-0.094471,1.29005,1.30637,0.410668,1.32394,1.51686,-0.55613,1.35153,1.61112,-0.220118,0.835042,0.959333,0.173148,1.29173,1.33925,-0.668937,0.864138,1.15339
16.112,1.14828,0,0.230028,0,0,0,-0.0967191,1.29004,1.3061,0.408866,1.32343,1.5149,-0.557717,1.35235,1.61371,-0.21608,0.829606,0.955848,0.170979,1.29164,1.33821,-0.665853,0.854525,1.13589
16.122,1.14901,0,0.230028,0,0,0,-0.0989671,1.29004,1.30584,0.407061,1.32292,1.51294,-0.559301,1.35319,1.61631,-0.211989,0.824299,0.95249,0.168808,1.29156,1.33719,-0.66273,0.845069,1.11855
16.132,1.14975,0,0.230028,0,0,0,-0.101215,1.29003,1.30559,0.405252,1.32242,1.511,-0.560881,1.35403,1.61891,-0.207844,0.819121,0.949256,0.166634,1.29148,1.33616,-0.659569,0.835771,1.10138
16.1419,1.15049,0,0.230028,0,0,0,-0.103463,1.29002,1.30534,0.403441,1.32192,1.50906,-0.562457,1.35488,1.62153,-0.203646,0.81407,0.946148,0.164458,1.29141,1.33515,-0.656372,0.826629,1.08437
16.152,1.15125,0,0.230028,0,0,0,-0.105711,1.29002,1.3051,0.401625,1.32143,1.50713,-0.56403,1.35574,1.62416,-0.199397,0.809147,0.943165,0.162279,1.29133,1.33414,-0.653139,0.817645,1.06754
16.162,1.15202,0,0.230028,0,0,0,-0.107959,1.29001,1.30486,0.399807,1.32095,1.50521,-0.565599,1.3566,1.6268,-0.195097,0.804352,0.940306,0.160098,1.29126,1.33314,-0.649872,0.808819,1.05089
16.1721,1.15279,0,0.230028,0,0,0,-0.110206,1.29,1.30464,0.397985,1.32047,1.5033,-0.567165,1.35747,1.62944,-0.190747,0.799684,0.93757,0.157914,1.29119,1.33215,-0.646571,0.80015,1.03443
16.1818,1.15358,0,0.230028,0,0,0,-0.112454,1.29,1.30441,0.39616,1.31999,1.50139,-0.568728,1.35834,1.6321,-0.186348,0.795142,0.934958,0.155728,1.29112,1.33116,-0.643237,0.791638,1.01815
16.1919,1.15437,0,0.230028,0,0,0,-0.114701,1.28999,1.3042,0.394331,1.31952,1.4995,-0.570287,1.35923,1.63477,-0.181902,0.790728,0.932469,0.153539,1.29105,1.33018,-0.639871,0.783284,1.00207
16.2343,1.15518,0,0.230028,0,0,0,-0.116948,1.28999,1.30399,0.392499,1.31905,1.49761,-0.571842,1.36012,1.63745,-0.177409,0.786439,0.930102,0.151349,1.29099,1.32921,-0.636474,0.775088,0.98618
16.2443,1.15599,0,0.230028,0,0,0,-0.119195,1.28998,1.30379,0.390664,1.31859,1.49574,-0.573394,1.36102,1.64014,-0.172869,0.782276,0.927857,0.149155,1.29093,1.32824,-0.633048,0.767049,0.970496
16.2545,1.15681,0,0.230028,0,0,0,-0.121442,1.28998,1.30359,0.388825,1.31813,1.49387,-0.574942,1.36192,1.64284,-0.168284,0.778239,0.925734,0.14696,1.29086,1.32728,-0.629592,0.759169,0.955019
16.2645,1.15764,0,0.230028,0,0,0,-0.123688,1.28997,1.3034,0.386983,1.31768,1.492,-0.576487,1.36283,1.64555,-0.163655,0.774327,0.923732,0.144762,1.2908,1.32633,-0.626109,0.751446,0.939754
16.2745,1.15848,0,0.230028,0,0,0,-0.125934,1.28997,1.30322,0.385138,1.31723,1.49015,-0.578029,1.36375,1.64827,-0.158983,0.770541,0.921851,0.142561,1.29075,1.32539,-0.622598,0.743881,0.924706
16.2844,1.15933,0,0.230028,0,0,0,-0.12818,1.28996,1.30304,0.383289,1.31679,1.48831,-0.579567,1.36468,1.651,-0.154268,0.766879,0.92009,0.140359,1.29069,1.32445,-0.619061,0.736474,0.909879
16.2945,1.16018,0,0.230028,0,0,0,-0.130426,1.28996,1.30287,0.381437,1.31635,1.48647,-0.581101,1.36562,1.65375,-0.149512,0.763341,0.91845,0.138154,1.29064,1.32352,-0.615499,0.729225,0.895279
16.3045,1.16105,0,0.230028,0,0,0,-0.132671,1.28996,1.3027,0.379581,1.31592,1.48464,-0.582632,1.36656,1.6565,-0.144716,0.759927,0.916928,0.135947,1.29058,1.32259,-0.611912,0.722134,0.880908
16.3145,1.16192,0,0.230028,0,0,0,-0.134916,1.28995,1.30254,0.377723,1.31549,1.48282,-0.58416,1.36751,1.65926,-0.139879,0.756637,0.915526,0.133737,1.29053,1.32167,-0.608302,0.715202,0.866774
16.3244,1.16279,0,0.230028,0,0,0,-0.13716,1.28995,1.30239,0.375861,1.31507,1.48101,-0.585684,1.36846,1.66204,-0.135004,0.753471,0.914243,0.131526,1.29048,1.32076,-0.60467,0.708428,0.852879
16.3346,1.16368,0,0.230028,0,0,0,-0.139404,1.28995,1.30224,0.373995,1.31465,1.47921,-0.587205,1.36943,1.66482,-0.130091,0.750428,0.913077,0.129312,1.29044,1.31986,-0.601016,0.701812,0.839229
16.3445,1.16457,0,0.230028,0,0,0,-0.141648,1.28994,1.3021,0.372127,1.31423,1.47742,-0.588722,1.3704,1.66762,-0.125141,0.747507,0.91203,0.127096,1.29039,1.31896,-0.597342,0.695354,0.825829
16.3544,1.16547,0,0.230028,0,0,0,-0.143891,1.28994,1.30197,0.370255,1.31382,1.47563,-0.590236,1.37137,1.67043,-0.120155,0.744709,0.9111,0.124877,1.29035,1.31807,-0.593648,0.689055,0.812682
16.3644,1.16637,0,0.230028,0,0,0,-0.146133,1.28994,1.30184,0.368379,1.31342,1.47385,-0.591747,1.37236,1.67324,-0.115134,0.742033,0.910286,0.122657,1.29031,1.31719,-0.589936,0.682915,0.799795
16.3745,1.16728,0,0.230029,0,0,0,-0.148375,1.28994,1.30172,0.3665,1.31301,1.47208,-0.593254,1.37335,1.67607,-0.110079,0.73948,0.90959,0.120434,1.29026,1.31631,-0.586206,0.676933,0.787171
16.3846,1.1682,0,0.230029,0,0,0,-0.150617,1.28993,1.30161,0.364618,1.31262,1.47032,-0.594757,1.37435,1.67891,-0.104991,0.737047,0.909009,0.11821,1.29022,1.31544,-0.582459,0.671109,0.774815
16.3945,1.16912,0,0.230029,0,0,0,-0.152858,1.28993,1.3015,0.362733,1.31223,1.46857,-0.596258,1.37536,1.68177,-0.0998699,0.734736,0.908544,0.115983,1.29019,1.31458,-0.578696,0.665445,0.762732
16.4045,1.17005,0,0.230029,0,0,0,-0.155098,1.28993,1.3014,0.360844,1.31184,1.46683,-0.597755,1.37638,1.68463,-0.0947178,0.732546,0.908195,0.113754,1.29015,1.31372,-0.574919,0.659939,0.750926
16.4146,1.17098,0,0.230029,0,0,0,-0.157338,1.28993,1.3013,0.358952,1.31145,1.46509,-0.599248,1.3774,1.6875,-0.0895351,0.730477,0.90796,0.111523,1.29012,1.31288,-0.571127,0.654592,0.7394
16.4245,1.17192,0,0.230029,0,0,0,-0.159577,1.28993,1.30121,0.357057,1.31107,1.46336,-0.600738,1.37844,1.69039,-0.0843229,0.728528,0.90784,0.10929,1.29008,1.31203,-0.567322,0.649403,0.728154
16.4345,1.17286,0,0.230029,0,0,0,-0.161816,1.28992,1.30113,0.355159,1.3107,1.46164,-0.602225,1.37947,1.69328,-0.079082,0.726699,0.907833,0.107054,1.29005,1.3112,-0.563504,0.644371,0.717188
16.4444,1.17381,0,0.230029,0,0,0,-0.164053,1.28992,1.30105,0.353257,1.31033,1.45993,-0.603708,1.38052,1.69619,-0.0738134,0.72499,0.90794,0.104817,1.29002,1.31037,-0.559673,0.639497,0.706502
16.4545,1.17476,0,0.230029,0,0,0,-0.166291,1.28992,1.30098,0.351352,1.30996,1.45823,-0.605188,1.38158,1.69911,-0.0685179,0.7234,0.908161,0.102578,1.28999,1.30955,-0.55583,0.634779,0.696096
16.4644,1.17571,0,0.230029,0,0,0,-0.168527,1.28992,1.30091,0.349443,1.3096,1.45653,-0.606665,1.38264,1.70204,-0.0631966,0.72193,0.908494,0.100337,1.28996,1.30873,-0.551975,0.630217,0.68597
16.4746,1.17667,0,0.230029,0,0,0,-0.170763,1.28992,1.30085,0.347531,1.30924,1.45484,-0.608138,1.38371,1.70498,-0.0578503,0.720578,0.908939,0.0980937,1.28994,1.30792,-0.54811,0.625811,0.676125
16.4845,1.17764,0,0.230029,0,0,0,-0.172998,1.28992,1.3008,0.345616,1.30889,1.45316,-0.609608,1.38479,1.70793,-0.05248,0.719345,0.909496,0.0958485,1.28991,1.30712,-0.544234,0.62156,0.66656
16.4945,1.1786,0,0.230029,0,0,0,-0.175232,1.28992,1.30076,0.343698,1.30854,1.45149,-0.611075,1.38587,1.7109,-0.047087,0.718231,0.910165,0.0936014,1.28989,1.30633,-0.540348,0.617464,0.657276
16.5045,1.17957,0,0.230029,0,0,0,-0.177465,1.28992,1.30072,0.341776,1.30819,1.44983,-0.612538,1.38697,1.71388,-0.0416722,0.717236,0.910944,0.0913524,1.28986,1.30554,-0.536453,0.613522,0.648272
16.5146,1.18054,0,0.230029,0,0,0,-0.179698,1.28992,1.30068,0.339851,1.30785,1.44817,-0.613998,1.38807,1.71686,-0.0362369,0.716361,0.911834,0.0891015,1.28984,1.30476,-0.532549,0.609734,0.639549
16.5245,1.18152,0,0.230029,0,0,0,-0.181929,1.28992,1.30066,0.337923,1.30752,1.44653,-0.615455,1.38918,1.71986,-0.0307819,0.715604,0.912834,0.0868487,1.28982,1.30398,-0.528637,0.606099,0.631107
16.5345,1.1825,0,0.230029,0,0,0,-0.18416,1.28992,1.30064,0.335992,1.30718,1.44489,-0.616908,1.3903,1.72287,-0.0253086,0.714966,0.913943,0.0845941,1.2898,1.30321,-0.524717,0.602617,0.622946
16.5445,1.18348,0,0.230029,0,0,0,-0.18639,1.28992,1.30062,0.334057,1.30685,1.44326,-0.618358,1.39143,1.7259,-0.0198178,0.714448,0.915161,0.0823376,1.28978,1.30245,-0.520789,0.599287,0.615066
16.5546,1.18446,0,0.230029,0,0,0,-0.188619,1.28992,1.30061,0.332119,1.30653,1.44163,-0.619805,1.39256,1.72893,-0.0143108,0.714048,0.916488,0.0800793,1.28977,1.30169,-0.516855,0.59611,0.607468
16.5644,1.18544,0,0.230029,0,0,0,-0.190847,1.28992,1.30061,0.330178,1.30621,1.44002,-0.621248,1.3937,1.73198,-0.00878865,0.713769,0.917924,0.0778192,1.28975,1.30095,-0.512915,0.593083,0.600151
16.5744,1.18643,0,0.230029,0,0,0,-0.193074,1.28992,1.30061,0.328234,1.30589,1.43841,-0.622688,1.39485,1.73504,-0.00325237,0.713608,0.919467,0.0755573,1.28974,1.3002,-0.508969,0.590207,0.593115
16.5844,1.18741,0,0.230029,0,0,0,-0.1953,1.28992,1.30062,0.326286,1.30558,1.43681,-0.624125,1.39601,1.73811,0.00229692,0.713567,0.921117,0.0732936,1.28972,1.29947,-0.505017,0.587482,0.586361
16.5945,1.1884,0,0.230029,0,0,0,-0.197525,1.28992,1.30064,0.324335,1.30527,1.43522,-0.625559,1.39718,1.74119,0.00785812,0.713645,0.922874,0.0710282,1.28971,1.29874,-0.501061,0.584907,0.579888
16.6044,1.18939,0,0.230029,0,0,0,-0.199749,1.28992,1.30066,0.322381,1.30497,1.43364,-0.626989,1.39836,1.74429,0.0134302,0.713843,0.924738,0.0687611,1.2897,1.29802,-0.497101,0.582481,0.573697
16.6146,1.19038,0,0.230029,0,0,0,-0.201972,1.28992,1.30069,0.320423,1.30466,1.43206,-0.628416,1.39954,1.7474,0.0190119,0.71416,0.926707,0.0664923,1.28969,1.2973,-0.493138,0.580204,0.567789
16.6245,1.19136,0,0.23003,0,0,0,-0.204194,1.28992,1.30073,0.318463,1.30437,1.43049,-0.62984,1.40074,1.75052,0.0246023,0.714596,0.928782,0.0642218,1.28968,1.29659,-0.489171,0.578076,0.562162
16.6345,1.19235,0,0.23003,0,0,0,-0.206415,1.28992,1.30077,0.316499,1.30407,1.42894,-0.63126,1.40194,1.75365,0.0302003,0.715153,0.930962,0.0619496,1.28967,1.29589,-0.485202,0.576095,0.556817
16.6444,1.19334,0,0.23003,0,0,0,-0.208635,1.28992,1.30082,0.314532,1.30379,1.42738,-0.632678,1.40315,1.75679,0.0358048,0.715829,0.933246,0.0596758,1.28967,1.2952,-0.48123,0.574262,0.551755
16.6544,1.19433,0,0.23003,0,0,0,-0.210854,1.28992,1.30087,0.312562,1.3035,1.42584,-0.634092,1.40437,1.75995,0.0414146,0.716625,0.935635,0.0574003,1.28966,1.29451,-0.477258,0.572576,0.546974
16.6644,1.19532,0,0.23003,0,0,0,-0.213071,1.28992,1.30093,0.310588,1.30322,1.4243,-0.635503,1.40559,1.76312,0.0470287,0.71754,0.938127,0.0551233,1.28965,1.29383,-0.473284,0.571037,0.542477
16.6746,1.1963,0,0.23003,0,0,0,-0.215287,1.28992,1.301,0.308612,1.30294,1.42278,-0.63691,1.40683,1.7663,0.052646,0.718576,0.940723,0.0528447,1.28965,1.29315,-0.46931,0.569644,0.538261
16.6844,1.19729,0,0.23003,0,0,0,-0.217503,1.28993,1.30107,0.306632,1.30267,1.42126,-0.638314,1.40807,1.7695,0.0582655,0.719731,0.943421,0.0505645,1.28965,1.29248,-0.465336,0.568396,0.534329
16.6945,1.19827,0,0.23003,0,0,0,-0.219716,1.28993,1.30115,0.304649,1.3024,1.41974,-0.639716,1.40933,1.77271,0.0638859,0.721006,0.946221,0.0482828,1.28964,1.29182,-0.461362,0.567294,0.530679
16.7044,1.19925,0,0.23003,0,0,0,-0.221929,1.28993,1.30124,0.302663,1.30213,1.41824,-0.641114,1.41059,1.77593,0.0695063,0.722401,0.949123,0.0459996,1.28964,1.29116,-0.457391,0.566337,0.527313
16.7146,1.20023,0,0.23003,0,0,0,-0.22414,1.28993,1.30133,0.300674,1.30187,1.41674,-0.642508,1.41186,1.77916,0.0751255,0.723916,0.952127,0.0437149,1.28964,1.29051,-0.453423,0.565528,0.524231
16.7244,1.20121,0,0.23003,0,0,0,-0.22635,1.28993,1.30143,0.298681,1.30161,1.41525,-0.6439,1.41314,1.78241,0.0807425,0.725552,0.955232,0.0414287,1.28964,1.28987,-0.449459,0.564867,0.521434
16.7346,1.20218,0,0.23003,0,0,0,-0.228559,1.28994,1.30153,0.296686,1.30135,1.41377,-0.645288,1.41443,1.78567,0.0863562,0.727307,0.958437,0.039141,1.28964,1.28923,-0.445501,0.564355,0.518923
16.7444,1.20316,0,0.23003,0,0,0,-0.230767,1.28994,1.30164,0.294687,1.3011,1.4123,-0.646674,1.41572,1.78894,0.0919654,0.729183,0.961742,0.036852,1.28964,1.2886,-0.441551,0.563995,0.5167
16.7545,1.20413,0,0.23003,0,0,0,-0.232973,1.28994,1.30176,0.292685,1.30085,1.41083,-0.648056,1.41703,1.79222,0.0975692,0.731178,0.965146,0.0345615,1.28964,1.28798,-0.437609,0.563786,0.514764
16.7644,1.20509,0,0.23003,0,0,0,-0.235177,1.28994,1.30188,0.29068,1.3006,1.40937,-0.649434,1.41835,1.79552,0.103166,0.733294,0.96865,0.0322696,1.28964,1.28736,-0.433678,0.563731,0.513117
16.7746,1.20606,0,0.23003,0,0,0,-0.237381,1.28995,1.30201,0.288672,1.30036,1.40792,-0.65081,1.41967,1.79883,0.108756,0.735531,0.972252,0.0299764,1.28965,1.28675,-0.429759,0.56383,0.51176
16.7844,1.20702,0,0.23003,0,0,0,-0.239583,1.28995,1.30215,0.28666,1.30012,1.40648,-0.652183,1.42101,1.80216,0.114336,0.737888,0.975953,0.0276818,1.28965,1.28615,-0.425852,0.564085,0.510693
16.7945,1.20797,0,0.23003,0,0,0,-0.241783,1.28995,1.30229,0.284646,1.29989,1.40504,-0.653552,1.42235,1.8055,0.119907,0.740365,0.979751,0.0253859,1.28965,1.28555,-0.421961,0.564497,0.509918
16.8045,1.20892,0,0.23003,0,0,0,-0.243982,1.28996,1.30244,0.282628,1.29966,1.40362,-0.654918,1.4237,1.80885,0.125467,0.742962,0.983647,0.0230887,1.28966,1.28496,-0.418085,0.565067,0.509436
16.8145,1.20987,0,0.23003,0,0,0,-0.24618,1.28996,1.30259,0.280608,1.29943,1.4022,-0.656281,1.42506,1.81222,0.131015,0.74568,0.98764,0.0207902,1.28967,1.28437,-0.414227,0.565797,0.509247
16.8245,1.21081,0,0.23003,0,0,0,-0.248376,1.28996,1.30275,0.278584,1.29921,1.40079,-0.657641,1.42643,1.8156,0.136549,0.748519,0.991728,0.0184905,1.28967,1.28379,-0.410387,0.566688,0.509352
16.8345,1.21175,0,0.23003,0,0,0,-0.25057,1.28997,1.30292,0.276557,1.29899,1.39938,-0.658998,1.42782,1.81899,0.142069,0.751478,0.995913,0.0161896,1.28968,1.28322,-0.406568,0.567741,0.509752
16.8445,1.21268,0,0.23003,0,0,0,-0.252763,1.28997,1.30309,0.274527,1.29877,1.39798,-0.660352,1.42921,1.8224,0.147573,0.754556,1.00019,0.0138874,1.28969,1.28266,-0.40277,0.568957,0.510448
16.8544,1.21361,0,0.23003,0,0,0,-0.254955,1.28998,1.30327,0.272495,1.29855,1.39659,-0.661703,1.43061,1.82582,0.15306,0.757754,1.00457,0.011584,1.28969,1.2821,-0.398995,0.570338,0.511442
16.8644,1.21453,0,0.23003,0,0,0,-0.257145,1.28998,1.30346,0.270459,1.29834,1.39521,-0.66305,1.43202,1.82926,0.158528,0.761072,1.00904,0.00927953,1.2897,1.28154,-0.395245,0.571884,0.512733
16.8746,1.21545,0,0.23003,0,0,0,-0.259333,1.28999,1.30365,0.26842,1.29814,1.39384,-0.664395,1.43343,1.83271,0.163975,0.764509,1.0136,0.00697388,1.28971,1.281,-0.391521,0.573598,0.514323
16.8845,1.21636,0,0.230031,0,0,0,-0.26152,1.28999,1.30385,0.266377,1.29793,1.39247,-0.665736,1.43486,1.83617,0.169402,0.768065,1.01826,0.00466711,1.28972,1.28046,-0.387824,0.57548,0.516212
16.8945,1.21726,0,0.230031,0,0,0,-0.263705,1.29,1.30405,0.264332,1.29773,1.39111,-0.667075,1.4363,1.83965,0.174805,0.77174,1.02301,0.00235925,1.28973,1.27992,-0.384156,0.577531,0.518402
16.9046,1.21816,0,0.230031,0,0,0,-0.265888,1.29,1.30426,0.262284,1.29753,1.38976,-0.66841,1.43775,1.84314,0.180184,0.775533,1.02785,5.03114e-05,1.28974,1.2794,-0.380518,0.579753,0.520894
16.9145,1.21905,0,0.230031,0,0,0,-0.26807,1.29001,1.30448,0.260233,1.29734,1.38842,-0.669742,1.43921,1.84665,0.185538,0.779444,1.03278,-0.00225967,1.28975,1.27888,-0.376912,0.582147,0.523688
16.9244,1.21994,0,0.230031,0,0,0,-0.27025,1.29001,1.3047,0.258179,1.29715,1.38708,-0.671071,1.44068,1.85017,0.190865,0.783473,1.03781,-0.00457068,1.28976,1.27836,-0.373339,0.584715,0.526785
16.9345,1.22081,0,0.230031,0,0,0,-0.272428,1.29002,1.30493,0.256122,1.29696,1.38575,-0.672397,1.44215,1.8537,0.196164,0.78762,1.04292,-0.00688269,1.28977,1.27785,-0.3698,0.587457,0.530187
16.9444,1.22168,0,0.230031,0,0,0,-0.274604,1.29003,1.30517,0.254062,1.29677,1.38443,-0.67372,1.44364,1.85726,0.201433,0.791884,1.04813,-0.00919567,1.28978,1.27735,-0.366297,0.590375,0.533893
