time,foot0_x,foot0_y,foot0_z,foot1_x,foot1_y,foot1_z,foot2_x,foot2_y,foot2_z,foot3_x,foot3_y,foot3_z,foot4_x,foot4_y,foot4_z,foot5_x,foot5_y,foot5_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.33759,0.787492,-0.362494,2.22704e-05,0.455212,-0.441304,0.0693899,-0.0125183,-0.362494,1.93449e-05,0.734396,0.348135,0.0570956,0.462493,0.437494,2.16821e-05,0.01996,0.31589,0.115838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.34754,0.787492,-0.362494,2.22801e-05,0.458007,-0.441269,0.0693232,-0.0125183,-0.362494,1.93482e-05,0.735559,0.348163,0.0570421,0.462493,0.437494,2.16903e-05,0.0224108,0.315983,0.115571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.35742,0.787492,-0.362494,2.22898e-05,0.460799,-0.441232,0.069245,-0.0125183,-0.362494,1.93515e-05,0.736719,0.348197,0.0569789,0.462493,0.437494,2.16986e-05,0.0248604,0.316101,0.115295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.36744,0.787492,-0.362494,2.22995e-05,0.463587,-0.441192,0.0691553,-0.0125183,-0.362494,1.93548e-05,0.737879,0.348236,0.0569059,0.462493,0.437494,2.17068e-05,0.0273088,0.316244,0.115008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.37745,0.787492,-0.362494,2.23093e-05,0.466371,-0.441149,0.069054,-0.0125183,-0.362493,1.9358e-05,0.739037,0.34828,0.0568233,0.462493,0.437494,2.17151e-05,0.0297561,0.316411,0.114712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.38743,0.787492,-0.362494,2.2319e-05,0.469151,-0.441104,0.0689412,-0.0125183,-0.362493,1.93613e-05,0.740193,0.34833,0.0567308,0.462493,0.437494,2.17233e-05,0.0322021,0.316601,0.114407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.39744,0.787492,-0.362494,2.23287e-05,0.471926,-0.441057,0.0688168,-0.0125183,-0.362493,1.93646e-05,0.741348,0.348385,0.0566286,0.462493,0.437494,2.17316e-05,0.0346468,0.316815,0.114092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.40748,0.787492,-0.362494,2.23384e-05,0.474696,-0.441008,0.0686807,-0.0125183,-0.362493,1.93679e-05,0.742501,0.348446,0.0565166,0.462493,0.437494,2.17398e-05,0.0370902,0.31705,0.113768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.41745,0.787492,-0.362494,2.23481e-05,0.477461,-0.440956,0.068533,-0.0125183,-0.362493,1.93712e-05,0.743652,0.348511,0.0563947,0.462493,0.437494,2.17481e-05,0.0395322,0.317307,0.113433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.42743,0.787492,-0.362494,2.23578e-05,0.480221,-0.440902,0.0683735,-0.0125183,-0.362493,1.93744e-05,0.744803,0.348583,0.056263,0.462493,0.437494,2.17563e-05,0.0419729,0.317584,0.113089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.43752,0.787492,-0.362494,2.23675e-05,0.482974,-0.440847,0.0682023,-0.0125183,-0.362493,1.93777e-05,0.745951,0.348659,0.0561213,0.462493,0.437494,2.17646e-05,0.0444121,0.317882,0.112735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.44748,0.787493,-0.362494,2.23772e-05,0.485721,-0.440789,0.0680192,-0.0125183,-0.362493,1.9381e-05,0.747098,0.348741,0.0559697,0.462493,0.437494,2.17728e-05,0.0468497,0.3182,0.112371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.45744,0.787493,-0.362494,2.23869e-05,0.488462,-0.44073,0.0678242,-0.0125183,-0.362493,1.93843e-05,0.748243,0.348827,0.0558082,0.462493,0.437494,2.17811e-05,0.0492859,0.318537,0.111997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.46735,0.787493,-0.362494,2.23966e-05,0.491196,-0.440668,0.0676174,-0.0125183,-0.362493,1.93875e-05,0.749387,0.348919,0.0556365,0.462493,0.437494,2.17893e-05,0.0517203,0.318892,0.111612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.47745,0.787493,-0.362494,2.24063e-05,0.493923,-0.440606,0.0673985,-0.0125183,-0.362493,1.93908e-05,0.750529,0.349016,0.0554549,0.462493,0.437494,2.17976e-05,0.0541531,0.319265,0.111216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.48733,0.787493,-0.362494,2.2416e-05,0.496643,-0.440541,0.0671676,-0.0125184,-0.362493,1.93941e-05,0.751669,0.349118,0.0552631,0.462493,0.437494,2.18058e-05,0.056584,0.319655,0.110808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.49746,0.787493,-0.362494,2.24257e-05,0.499355,-0.440475,0.0669245,-0.0125184,-0.362493,1.93974e-05,0.752807,0.349225,0.0550611,0.462493,0.437494,2.18141e-05,0.0590131,0.320061,0.110389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.50743,0.787493,-0.362494,2.24354e-05,0.502059,-0.440408,0.0666693,-0.0125184,-0.362493,1.94007e-05,0.753944,0.349337,0.0548489,0.462493,0.437494,2.18223e-05,0.0614401,0.320483,0.109958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.51739,0.787493,-0.362494,2.24451e-05,0.504754,-0.440339,0.0664017,-0.0125184,-0.362493,1.94039e-05,0.75508,0.349454,0.0546264,0.462493,0.437494,2.18306e-05,0.063865,0.320921,0.109514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.52751,0.787493,-0.362494,2.24548e-05,0.507442,-0.44027,0.0661218,-0.0125184,-0.362493,1.94072e-05,0.756213,0.349576,0.0543936,0.462493,0.437494,2.18388e-05,0.0662876,0.321373,0.109057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.53753,0.787493,-0.362494,2.24645e-05,0.51012,-0.440199,0.0658295,-0.0125184,-0.362493,1.94105e-05,0.757345,0.349702,0.0541504,0.462493,0.437494,2.18471e-05,0.0687078,0.321839,0.108587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.54746,0.787493,-0.362494,2.24742e-05,0.51279,-0.440127,0.0655246,-0.0125184,-0.362493,1.94138e-05,0.758475,0.349833,0.0538968,0.462493,0.437494,2.18553e-05,0.0711255,0.322319,0.108102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.55736,0.787493,-0.362494,2.24839e-05,0.51545,-0.440054,0.0652071,-0.0125184,-0.362493,1.94171e-05,0.759604,0.349969,0.0536326,0.462493,0.437494,2.18635e-05,0.0735404,0.322811,0.107604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.56764,0.787493,-0.362494,2.24936e-05,0.518101,-0.43998,0.0648769,-0.0125184,-0.362493,1.94203e-05,0.760731,0.350109,0.0533578,0.462493,0.437494,2.18718e-05,0.0759524,0.323315,0.10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.57754,0.787493,-0.362494,2.25033e-05,0.520742,-0.439906,0.064534,-0.0125184,-0.362493,1.94236e-05,0.761856,0.350253,0.0530724,0.462493,0.437494,2.188e-05,0.0783613,0.32383,0.10656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.58743,0.787493,-0.362494,2.2513e-05,0.523373,-0.439831,0.0641781,-0.0125184,-0.362493,1.94269e-05,0.762979,0.350402,0.0527763,0.462493,0.437494,2.18883e-05,0.0807668,0.324356,0.106014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.59752,0.787493,-0.362494,2.25227e-05,0.525993,-0.439755,0.0638092,-0.0125184,-0.362493,1.94302e-05,0.764101,0.350556,0.0524693,0.462493,0.437494,2.18965e-05,0.0831686,0.324892,0.105452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6075,0.787493,-0.362494,2.25324e-05,0.528603,-0.43968,0.0634272,-0.0125184,-0.362493,1.94334e-05,0.76522,0.350713,0.0521515,0.462493,0.437494,2.19048e-05,0.0855663,0.325439,0.104872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.61741,0.787493,-0.362494,2.25421e-05,0.531202,-0.439603,0.063032,-0.0125184,-0.362493,1.94367e-05,0.766339,0.350875,0.0518227,0.462493,0.437494,2.1913e-05,0.0879596,0.325995,0.104275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.62748,0.787493,-0.362494,2.25518e-05,0.533789,-0.439527,0.0626235,-0.0125184,-0.362493,1.944e-05,0.767455,0.35104,0.0514829,0.462493,0.437494,2.19213e-05,0.0903479,0.326562,0.10366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6375,0.787493,-0.362494,2.25615e-05,0.536366,-0.43945,0.0622016,-0.0125184,-0.362493,1.94433e-05,0.768569,0.35121,0.051132,0.462493,0.437494,2.19295e-05,0.092731,0.327138,0.103027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.64744,0.787493,-0.362494,2.25712e-05,0.53893,-0.439374,0.0617661,-0.0125185,-0.362493,1.94466e-05,0.769682,0.351383,0.0507699,0.462494,0.437494,2.19378e-05,0.0951084,0.327724,0.102375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.65745,0.787493,-0.362494,2.25809e-05,0.541482,-0.439297,0.0613169,-0.0125185,-0.362493,1.94498e-05,0.770793,0.35156,0.0503966,0.462494,0.437494,2.1946e-05,0.0974796,0.328318,0.101703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.66755,0.787493,-0.362494,2.25906e-05,0.544022,-0.439221,0.060854,-0.0125185,-0.362493,1.94531e-05,0.771903,0.351741,0.0500119,0.462494,0.437494,2.19543e-05,0.0998443,0.328922,0.101012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.67741,0.787493,-0.362494,2.26003e-05,0.546549,-0.439145,0.0603772,-0.0125185,-0.362493,1.94564e-05,0.77301,0.351925,0.0496157,0.462494,0.437494,2.19625e-05,0.102202,0.329534,0.1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.68744,0.787493,-0.362494,2.26101e-05,0.549064,-0.43907,0.0598863,-0.0125185,-0.362493,1.94597e-05,0.774116,0.352112,0.049208,0.462494,0.437494,2.19708e-05,0.104552,0.330154,0.0995667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.69753,0.787493,-0.362494,2.26198e-05,0.551565,-0.438995,0.0593813,-0.0125185,-0.362493,1.9463e-05,0.77522,0.352303,0.0487887,0.462494,0.437494,2.1979e-05,0.106895,0.330783,0.0988121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.70742,0.787493,-0.362494,2.26295e-05,0.554052,-0.43892,0.0588621,-0.0125185,-0.362493,1.94662e-05,0.776322,0.352497,0.0483576,0.462494,0.437494,2.19873e-05,0.109229,0.33142,0.0980352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.71745,0.787493,-0.362494,2.26392e-05,0.556526,-0.438847,0.0583284,-0.0125185,-0.362493,1.94695e-05,0.777423,0.352694,0.0479148,0.462494,0.437494,2.19955e-05,0.111554,0.332064,0.0972355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.72751,0.787493,-0.362494,2.26489e-05,0.558985,-0.438774,0.0577802,-0.0125185,-0.362493,1.94728e-05,0.778522,0.352893,0.04746,0.462494,0.437494,2.20038e-05,0.11387,0.332715,0.0964123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.73743,0.787493,-0.362493,2.26586e-05,0.56143,-0.438702,0.0572174,-0.0125185,-0.362493,1.94761e-05,0.779619,0.353096,0.0469933,0.462494,0.437494,2.2012e-05,0.116176,0.333374,0.095565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.74743,0.787493,-0.362493,2.26683e-05,0.56386,-0.438631,0.0566397,-0.0125185,-0.362493,1.94793e-05,0.780714,0.3533,0.0465144,0.462494,0.437494,2.20203e-05,0.118471,0.334039,0.094693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.75747,0.787493,-0.362493,2.2678e-05,0.566275,-0.438561,0.0560471,-0.0125185,-0.362493,1.94826e-05,0.781807,0.353508,0.0460234,0.462494,0.437494,2.20285e-05,0.120756,0.33471,0.0937956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.76746,0.787493,-0.362493,2.26877e-05,0.568674,-0.438493,0.0554395,-0.0125185,-0.362493,1.94859e-05,0.782899,0.353717,0.04552,0.462494,0.437494,2.20368e-05,0.123029,0.335387,0.0928722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.77742,0.787493,-0.362493,2.26974e-05,0.571058,-0.438425,0.0548166,-0.0125185,-0.362493,1.94892e-05,0.783989,0.353929,0.0450043,0.462494,0.437494,2.2045e-05,0.12529,0.33607,0.091922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.78749,0.787493,-0.362493,2.27071e-05,0.573425,-0.438359,0.0541785,-0.0125185,-0.362493,1.94925e-05,0.785077,0.354143,0.0444761,0.462494,0.437494,2.20533e-05,0.127538,0.336758,0.0909446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.79742,0.787493,-0.362493,2.27168e-05,0.575776,-0.438295,0.0535248,-0.0125185,-0.362492,1.94957e-05,0.786163,0.354359,0.0439353,0.462494,0.437494,2.20615e-05,0.129773,0.337451,0.0899391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.80758,0.787493,-0.362493,2.27265e-05,0.57811,-0.438232,0.0528556,-0.0125185,-0.362492,1.9499e-05,0.787248,0.354576,0.0433818,0.462494,0.437494,2.20698e-05,0.131994,0.338147,0.088905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.81754,0.787493,-0.362493,2.27362e-05,0.580426,-0.438171,0.0521706,-0.0125186,-0.362492,1.95023e-05,0.788331,0.354795,0.0428155,0.462494,0.437494,2.2078e-05,0.1342,0.338848,0.0878417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.82755,0.787494,-0.362493,2.27459e-05,0.582726,-0.438111,0.0514697,-0.0125186,-0.362492,1.95056e-05,0.789412,0.355015,0.0422362,0.462494,0.437494,2.20863e-05,0.136391,0.339553,0.0867483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.83756,0.787494,-0.362493,2.27556e-05,0.585007,-0.438054,0.0507528,-0.0125186,-0.362492,1.95088e-05,0.790492,0.355236,0.041644,0.462494,0.437494,2.20945e-05,0.138566,0.34026,0.0856244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.84751,0.787494,-0.362493,2.27653e-05,0.58727,-0.437998,0.0500197,-0.0125186,-0.362492,1.95121e-05,0.791569,0.355458,0.0410387,0.462494,0.437494,2.21028e-05,0.140724,0.340969,0.0844693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.85756,0.787494,-0.362493,2.2775e-05,0.589515,-0.437944,0.0492703,-0.0125186,-0.362492,1.95154e-05,0.792645,0.355681,0.0404202,0.462494,0.437494,2.2111e-05,0.142865,0.341681,0.0832824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8674,0.787494,-0.362493,2.27847e-05,0.59174,-0.437892,0.0485045,-0.0125186,-0.362492,1.95187e-05,0.79372,0.355904,0.0397883,0.462494,0.437494,2.21193e-05,0.144988,0.342394,0.0820631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.87749,0.787494,-0.362493,2.27944e-05,0.593946,-0.437843,0.0477222,-0.0125186,-0.362492,1.9522e-05,0.794792,0.356128,0.0391431,0.462494,0.437494,2.21275e-05,0.147091,0.343108,0.0808108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8875,0.787494,-0.362493,2.28041e-05,0.596132,-0.437795,0.0469231,-0.0125186,-0.362492,1.95252e-05,0.795863,0.356352,0.0384843,0.462494,0.437494,2.21358e-05,0.149175,0.343822,0.0795248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.89753,0.787494,-0.362493,2.28138e-05,0.598298,-0.43775,0.0461071,-0.0125186,-0.362492,1.95285e-05,0.796932,0.356575,0.0378119,0.462494,0.437494,2.2144e-05,0.151238,0.344536,0.0782048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.90747,0.787494,-0.362493,2.28235e-05,0.600444,-0.437706,0.0452742,-0.0125186,-0.362492,1.95318e-05,0.798,0.356799,0.0371257,0.462494,0.437494,2.21523e-05,0.15328,0.345249,0.0768501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.91743,0.787494,-0.362493,2.28332e-05,0.602569,-0.437665,0.0444242,-0.0125186,-0.362492,1.95351e-05,0.799066,0.357022,0.0364257,0.462494,0.437494,2.21605e-05,0.155301,0.34596,0.0754603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.9276,0.787494,-0.362493,2.28429e-05,0.604672,-0.437627,0.0435569,-0.0125186,-0.362492,1.95384e-05,0.80013,0.357245,0.0357118,0.462494,0.437494,2.21688e-05,0.1573,0.346668,0.0740351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.93736,0.787494,-0.362493,2.28526e-05,0.606754,-0.437591,0.0426723,-0.0125186,-0.362492,1.95416e-05,0.801192,0.357466,0.0349839,0.462494,0.437494,2.2177e-05,0.159277,0.347373,0.0725742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.94765,0.787494,-0.362493,2.28623e-05,0.608813,-0.437557,0.0417701,-0.0125186,-0.362492,1.95449e-05,0.802253,0.357686,0.0342418,0.462494,0.437494,2.21853e-05,0.161231,0.348073,0.0710772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.95738,0.787494,-0.362493,2.2872e-05,0.61085,-0.437526,0.0408504,-0.0125186,-0.362492,1.95482e-05,0.803313,0.357905,0.0334855,0.462494,0.437494,2.21935e-05,0.163164,0.348768,0.0695438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.96747,0.787494,-0.362493,2.28817e-05,0.612864,-0.437497,0.0399129,-0.0125186,-0.362492,1.95515e-05,0.80437,0.358123,0.0327149,0.462494,0.437494,2.22018e-05,0.165074,0.349456,0.067974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.97757,0.787494,-0.362493,2.28914e-05,0.614855,-0.43747,0.0389575,-0.0125187,-0.362492,1.95547e-05,0.805427,0.358338,0.0319298,0.462494,0.437494,2.221e-05,0.166961,0.350137,0.0663676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.98758,0.787494,-0.362493,2.29011e-05,0.616822,-0.437446,0.0379842,-0.0125187,-0.362492,1.9558e-05,0.806481,0.358551,0.0311302,0.462494,0.437494,2.22183e-05,0.168825,0.350809,0.0647244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.99749,0.787494,-0.362493,2.29108e-05,0.618764,-0.437425,0.0369927,-0.0125187,-0.362492,1.95613e-05,0.807534,0.358762,0.030316,0.462494,0.437494,2.22265e-05,0.170666,0.351472,0.0630444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.00745,0.787494,-0.362493,2.29206e-05,0.620682,-0.437405,0.035983,-0.0125187,-0.362492,1.95646e-05,0.808585,0.358971,0.0294871,0.462494,0.437494,2.22348e-05,0.172482,0.352124,0.0613277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.01742,0.787494,-0.362493,2.29303e-05,0.622575,-0.437389,0.0349551,-0.0125187,-0.362492,1.95679e-05,0.809635,0.359176,0.0286434,0.462495,0.437494,2.2243e-05,0.174275,0.352766,0.0595742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.02752,0.787494,-0.362493,2.294e-05,0.624442,-0.437374,0.0339087,-0.0125187,-0.362492,1.95711e-05,0.810684,0.359378,0.0277848,0.462495,0.437494,2.22512e-05,0.176044,0.353394,0.0577841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.03752,0.787494,-0.362493,2.29497e-05,0.626284,-0.437362,0.0328437,-0.0125187,-0.362492,1.95744e-05,0.811731,0.359577,0.0269112,0.462495,0.437494,2.22595e-05,0.177788,0.35401,0.0559575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.04765,0.787494,-0.362493,2.29594e-05,0.628098,-0.437353,0.0317602,-0.0125187,-0.362492,1.95777e-05,0.812776,0.359772,0.0260226,0.462495,0.437494,2.22677e-05,0.179507,0.354611,0.0540947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.05751,0.787494,-0.362493,2.29691e-05,0.629886,-0.437345,0.030658,-0.0125187,-0.362492,1.9581e-05,0.81382,0.359963,0.0251189,0.462495,0.437494,2.2276e-05,0.181201,0.355197,0.052196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.06749,0.787494,-0.362493,2.29788e-05,0.631647,-0.43734,0.0295369,-0.0125187,-0.362492,1.95843e-05,0.814863,0.360149,0.0241999,0.462495,0.437494,2.22842e-05,0.182869,0.355766,0.0502616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.07758,0.787494,-0.362493,2.29885e-05,0.63338,-0.437337,0.028397,-0.0125187,-0.362492,1.95875e-05,0.815904,0.360331,0.0232656,0.462495,0.437494,2.22925e-05,0.184511,0.356319,0.048292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.08749,0.787494,-0.362493,2.29982e-05,0.635084,-0.437335,0.0272382,-0.0125187,-0.362492,1.95908e-05,0.816943,0.360508,0.022316,0.462495,0.437494,2.23007e-05,0.186127,0.356853,0.0462875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.09747,0.787494,-0.362493,2.30079e-05,0.63676,-0.437336,0.0260603,-0.0125187,-0.362492,1.95941e-05,0.817982,0.36068,0.0213509,0.462495,0.437494,2.2309e-05,0.187716,0.357368,0.0442487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.10756,0.787494,-0.362493,2.30176e-05,0.638406,-0.437339,0.0248633,-0.0125187,-0.362492,1.95974e-05,0.819019,0.360846,0.0203704,0.462495,0.437494,2.23172e-05,0.189278,0.357863,0.0421762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.11747,0.787494,-0.362493,2.30273e-05,0.640023,-0.437343,0.0236472,-0.0125187,-0.362492,1.96006e-05,0.820055,0.361006,0.0193743,0.462495,0.437494,2.23255e-05,0.190813,0.358337,0.0400705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.12742,0.787494,-0.362493,2.3037e-05,0.641609,-0.437349,0.0224119,-0.0125187,-0.362492,1.96039e-05,0.821089,0.36116,0.0183625,0.462495,0.437494,2.23337e-05,0.192321,0.358789,0.0379323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.13746,0.787494,-0.362493,2.30467e-05,0.643165,-0.437356,0.0211573,-0.0125188,-0.362492,1.96072e-05,0.822122,0.361308,0.0173351,0.462495,0.437494,2.2342e-05,0.1938,0.359219,0.0357623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.14745,0.787494,-0.362493,2.30564e-05,0.64469,-0.437364,0.0198835,-0.0125188,-0.362492,1.96105e-05,0.823154,0.361449,0.0162919,0.462495,0.437494,2.23502e-05,0.195252,0.359626,0.0335613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.15753,0.787494,-0.362493,2.30661e-05,0.646183,-0.437374,0.0185903,-0.0125188,-0.362492,1.96138e-05,0.824185,0.361582,0.015233,0.462495,0.437494,2.23585e-05,0.196675,0.360008,0.0313301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.16751,0.787494,-0.362493,2.30758e-05,0.647644,-0.437384,0.0172778,-0.0125188,-0.362492,1.9617e-05,0.825215,0.361708,0.0141583,0.462495,0.437494,2.23667e-05,0.198069,0.360365,0.0290695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.17751,0.787494,-0.362493,2.30855e-05,0.649072,-0.437396,0.015946,-0.0125188,-0.362492,1.96203e-05,0.826244,0.361826,0.0130677,0.462495,0.437494,2.2375e-05,0.199434,0.360697,0.0267806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.18727,0.787494,-0.362493,2.30952e-05,0.650467,-0.437407,0.0145947,-0.0125188,-0.362492,1.96236e-05,0.827271,0.361936,0.0119612,0.462495,0.437494,2.23832e-05,0.200771,0.361002,0.0244641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.19753,0.787495,-0.362493,2.31049e-05,0.651829,-0.437419,0.0132241,-0.0125188,-0.362492,1.96269e-05,0.828297,0.362037,0.0108388,0.462495,0.437494,2.23915e-05,0.202077,0.361281,0.0221213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.23995,0.787495,-0.362493,2.31146e-05,0.653156,-0.437431,0.0118342,-0.0125188,-0.362491,1.96302e-05,0.829323,0.362129,0.0097004,0.462495,0.437494,2.23997e-05,0.203354,0.361532,0.019753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.25012,0.787495,-0.362493,2.31243e-05,0.654449,-0.437443,0.0104249,-0.0125188,-0.362491,1.96334e-05,0.830347,0.362211,0.00854609,0.462495,0.437494,2.2408e-05,0.204601,0.361755,0.0173605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.26009,0.787495,-0.362493,2.3134e-05,0.655707,-0.437454,0.00899624,-0.0125188,-0.362491,1.96367e-05,0.831371,0.362284,0.0073758,0.462495,0.437494,2.24162e-05,0.205818,0.36195,0.0149448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.27012,0.787495,-0.362493,2.31437e-05,0.65693,-0.437464,0.00754832,-0.0125188,-0.362491,1.964e-05,0.832393,0.362347,0.00618953,0.462495,0.437494,2.24245e-05,0.207005,0.362115,0.0125073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.28015,0.787495,-0.362493,2.31534e-05,0.658116,-0.437474,0.00608116,-0.0125188,-0.362491,1.96433e-05,0.833415,0.3624,0.00498729,0.462495,0.437494,2.24327e-05,0.208161,0.362251,0.0100489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.29013,0.787495,-0.362493,2.31631e-05,0.659266,-0.437482,0.00459481,-0.0125188,-0.362491,1.96465e-05,0.834436,0.362441,0.00376907,0.462495,0.437494,2.2441e-05,0.209287,0.362357,0.0075712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3002,0.787495,-0.362493,2.31728e-05,0.660379,-0.437488,0.00308933,-0.0125188,-0.362491,1.96498e-05,0.835456,0.362471,0.00253489,0.462495,0.437494,2.24492e-05,0.210382,0.362434,0.00507529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.31013,0.787495,-0.362493,2.31825e-05,0.661455,-0.437492,0.00156482,-0.0125188,-0.362491,1.96531e-05,0.836476,0.362489,0.00128477,0.462495,0.437494,2.24575e-05,0.211447,0.362479,0.00256256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.32017,0.787497,-0.362492,2.41626e-05,0.662491,-0.437495,2.06108e-05,-0.0125195,-0.362489,1.99842e-05,0.837492,0.362497,1.77233e-05,0.462498,0.437493,2.32906e-05,0.212483,0.362496,3.33805e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.33016,0.788053,-0.362527,0.00349939,0.662491,-0.437495,2.06198e-05,-0.0118558,-0.362476,0.00256188,0.837492,0.362497,1.77313e-05,0.463152,0.437489,0.00140402,0.212483,0.362496,3.33877e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
